Species,Genome_UUID,DB_name,Source_name,Source_URL,Description
bactrocera_dorsalis_gca023373825v1rs,cbd66e39-51f7-4dbc-8f47-61263cbb0f83,bactrocera_dorsalis_gca023373825v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bactrocera_dorsalis/103/,Imported
bactrocera_latifrons_gca001853355v1rs,d501c520-fd80-4c51-b604-51de790ff289,bactrocera_latifrons_gca001853355v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bactrocera_latifrons/100/,Imported
bactrocera_neohumeralis_gca024586455v2rs,f98d23c0-a63c-41c4-b2fd-79270dbf07c9,bactrocera_neohumeralis_gca024586455v2rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bactrocera_neohumeralis/100/,Imported
bactrocera_tryoni_gca016617805v2rs,a16d7dd4-1315-49b8-b2e1-6d935af83974,bactrocera_tryoni_gca016617805v2rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bactrocera_tryoni/100/,Imported
balaenoptera_musculus,04d98308-b980-45ee-9a92-bb4e62f6ad02,balaenoptera_musculus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
balaenoptera_musculus_gca009873245v3,1c8eb08e-29cf-4591-9ed4-da8414f1f02c,balaenoptera_musculus_gca009873245v3_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
balanococcus_diminutus_gca959613365v1,5f2a7660-7ddd-4677-9637-280ff5001556,balanococcus_diminutus_gca959613365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
beaufortia_kweichowensis_gca019155185v1,750fc322-b6bc-41c0-9559-575dfe10e038,beaufortia_kweichowensis_gca019155185v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
bellardia_bayeri_gca950370525v1,9266c684-f2d1-4209-b51a-5557cbf1e9e2,bellardia_bayeri_gca950370525v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
bellardia_pandia_gca916048285v2,a633c81d-4d94-44e2-ac86-f29839640494,bellardia_pandia_gca916048285v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
bellardia_pandia_gca916050155v1,0e4e25bc-1d37-4e9e-9d4a-53c8690f8a38,bellardia_pandia_gca916050155v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
bembecia_ichneumoniformis_gca910589475v1,80cbb067-9fe3-4fe4-81a0-392580e34bc9,bembecia_ichneumoniformis_gca910589475v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bembecia_ichneumoniformis_gca910589475v2,8c317c9b-a9d4-4bca-825c-310610bacc9e,bembecia_ichneumoniformis_gca910589475v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bembecia_ichneumoniformis_gca910589565v1,963f2859-37b1-447e-bbf7-7b5fd8f53db0,bembecia_ichneumoniformis_gca910589565v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bemisia_tabaci_asiaii5,b3e4232f-456f-4247-9c6a-150cc7669003,bemisia_tabaci_asiaii5_core_57_110_1,Ensembl,https://www.ensembl.org,Imported
bemisia_tabaci_gca918797505v1cm,a1670bd6-849b-453e-a174-6831dbb13bf7,bemisia_tabaci_gca918797505v1cm_core_110_1,NCBI,https://www.pestgenomics.org/species/bemisia-tabaci/,Imported
beris_chalybata_gca949128065v1,5c93d6f3-da93-4191-8095-b68734ae6fd0,beris_chalybata_gca949128065v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
beris_chalybata_gca949128145v1,49f4e292-6e4e-456d-add6-7f5b84239fe8,beris_chalybata_gca949128145v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
beris_morrisii_gca951812415v1,651e7bd3-82c3-416a-bf45-2ad281ba05d6,beris_morrisii_gca951812415v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
betta_splendens,d955f4c9-d4d3-4cba-b0cd-d8dff8e3cd9c,betta_splendens_core_110_52,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
betta_splendens_gca900634795v3,18fc5caf-718c-44fd-a750-6d3caaa2f739,betta_splendens_gca900634795v3_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
bibio_marci_gca910594885v1,dc352800-26d5-4df4-8259-a9ad5f01f8f8,bibio_marci_gca910594885v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bibio_marci_gca910594895v1,b56fd0d8-4e8d-4a83-ba5e-d9194c857551,bibio_marci_gca910594895v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bicyclus_anynana_gca900239965v1rs,803a3272-3caf-47f4-8578-d03d8290b1bf,bicyclus_anynana_gca900239965v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bicyclus_anynana/100/,Imported
bicyclus_anynana_gca947172395v1,96e03e1e-e84c-4659-8c60-75e2a628a0b2,bicyclus_anynana_gca947172395v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
biomphalaria_glabrata_gca947242115v1,90209127-f6fb-4e44-b3bd-78cfdb2dc97d,biomphalaria_glabrata_gca947242115v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
biston_betularia_gca905404145v1,1d051a7a-6606-419e-bb47-81ecff05bcd2,biston_betularia_gca905404145v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
biston_betularia_gca905404145v2,8092b350-071c-452b-ade2-c63c7de91860,biston_betularia_gca905404145v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
biston_betularia_gca905404215v1,c4399ce6-ad02-4b48-9230-f85892d3bdba,biston_betularia_gca905404215v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
biston_stratarius_gca950106675v1,fb831eb9-a32a-4574-955f-d737c14148af,biston_stratarius_gca950106675v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
biston_stratarius_gca950106695v1,b24514a3-d619-4e08-b53f-a0b0caa13851,biston_stratarius_gca950106695v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
blastobasis_adustella_gca907269055v1,fb8744ef-11f2-4fcd-9071-780d37af584e,blastobasis_adustella_gca907269055v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
blastobasis_adustella_gca907269095v1,ddd1cd4c-3e83-4f05-b797-43b3cf8fdeac,blastobasis_adustella_gca907269095v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
blastobasis_lacticolella_gca905147135v1,f0c03cc6-f89e-49fe-b724-2d7ae7376074,blastobasis_lacticolella_gca905147135v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
blastobasis_lacticolella_gca905147205v1,e1d3dee9-0ec3-4844-8003-8f678c9bbc4a,blastobasis_lacticolella_gca905147205v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
blastomussa_wellsi_gca947652115v1,0a4e7205-30b2-4346-b14d-f09b37287a27,blastomussa_wellsi_gca947652115v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
boloria_euphrosyne_gca951802675v2,8a6767ea-39b1-40d0-b43c-a3187222c1e5,boloria_euphrosyne_gca951802675v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
boloria_selene_gca905231865v2,cc46f1d5-1551-465c-b010-8e35b0861dbb,boloria_selene_gca905231865v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
boloria_selene_gca905231875v1,79532093-a530-4847-a82d-d286805f5f60,boloria_selene_gca905231875v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
bombus_bifarius_gca011952205v1,46991f3a-028f-4d55-ab7c-d79ebea82d65,bombus_bifarius_gca011952205v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_breviceps_gca014825925v1,f4a952eb-1864-45a8-b44f-01b4c7c89c94,bombus_breviceps_gca014825925v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_campestris_gca905333015v1,4eea927e-6021-4eb2-a689-4260c9b8a679,bombus_campestris_gca905333015v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_campestris_gca905333015v2,a56b0b63-a7cd-413b-91a1-c016e53cb741,bombus_campestris_gca905333015v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_campestris_gca905333015v3,24c004a5-e41d-44f3-8fa7-d1ec7623a58e,bombus_campestris_gca905333015v3_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_confusus_gca014737475v1,fbca7ca6-e54f-47f0-8e73-6b5372b4cccb,bombus_confusus_gca014737475v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_consobrinus_gca014737455v1,4cdb9f0b-e1bc-404a-8144-037d9d627547,bombus_consobrinus_gca014737455v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_cullumanus_gca014737535v1,b221ff6a-e01e-4ccd-b241-44eeb40dba41,bombus_cullumanus_gca014737535v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_difficillimus_gca014737525v1,7c803052-8070-4c9a-a2ce-7c89b2ad06b7,bombus_difficillimus_gca014737525v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_haemorrhoidalis_gca014825975v1,f9592320-f2c6-43a9-a202-062c34dfd293,bombus_haemorrhoidalis_gca014825975v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_hortorum_gca905332935v1,92fa546a-d8ee-49f7-b0ca-2d81bca6b616,bombus_hortorum_gca905332935v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_huntii_gca024542735v1,e6109e3b-d043-4d1f-88e1-8931f43f0130,bombus_huntii_gca024542735v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_huntii_gca024542735v1rs,85ebd545-f369-4145-81f9-916d766000bd,bombus_huntii_gca024542735v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bombus_huntii/100/,Imported
bombus_hypnorum_gca911387925v1,8c36f2a0-5b76-45a0-8e3d-4909e37cae78,bombus_hypnorum_gca911387925v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_hypnorum_gca911387925v2,ddf85bb7-9eda-4134-9a45-8aaf1add8f2d,bombus_hypnorum_gca911387925v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_ignitus_gca014825875v1,5f1889c0-2a62-46b4-bc1c-af45f4fcb45f,bombus_ignitus_gca014825875v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_impatiens_gca000188095v4,89a2839c-ef38-4b51-a7d5-758219715270,bombus_impatiens_gca000188095v4_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_opulentus_gca014737405v1,2afa5ab0-72fe-47f4-aeed-1a48e05bab3c,bombus_opulentus_gca014737405v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_pascuorum_gca905332965v1,70c693e7-9390-408d-ac51-7e45ce415dc4,bombus_pascuorum_gca905332965v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_pascuorum_gca905332995v1,a143c88b-bd26-4069-bec5-c68358be7187,bombus_pascuorum_gca905332995v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_picipes_gca014737485v1,c314a70b-1b0b-41bc-87c7-01847d1d8147,bombus_picipes_gca014737485v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_polaris_gca014737335v1,675f5fd2-e8d8-4660-a405-95a632edd5d4,bombus_polaris_gca014737335v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_pratorum_gca930367225v1,56293fe5-c73e-4b5a-9444-00080151779d,bombus_pratorum_gca930367225v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_pratorum_gca930367275v1,55054d30-945f-4d9c-9ec2-86940cbd1ea0,bombus_pratorum_gca930367275v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_pyrosoma_gca014825855v1,75784839-be45-4f9b-a899-cd31644c61a3,bombus_pyrosoma_gca014825855v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_sibiricus_gca014737505v1,24faab88-ab53-4a82-b418-fc8589fef18f,bombus_sibiricus_gca014737505v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_skorikovi_gca014737355v1,d2e9df3c-d603-486c-af58-02f4adfec445,bombus_skorikovi_gca014737355v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_soroeensis_gca014737365v1,3eaa673e-0065-436b-8207-a10118616a5a,bombus_soroeensis_gca014737365v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_superbus_gca014737385v1,d4a4ab1e-7ea3-4b5b-a34f-28a7d1ab1dca,bombus_superbus_gca014737385v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_sylvestris_gca911622165v1,82ba0f6b-e803-40c4-91d9-33b7ea87d6b2,bombus_sylvestris_gca911622165v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_sylvestris_gca911622165v2,2b13451a-cb2a-477e-9f19-ada99ebc57c1,bombus_sylvestris_gca911622165v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_terrestris,9d268269-2bb2-4625-adc9-480b37e9e642,bombus_terrestris_core_57_110_1,RefSeq,https://www.ncbi.nlm.nih.gov/refseq/,Imported
bombus_terrestris_gca910591885v1,b4a85dd0-4783-4463-af94-5a75c566bad5,bombus_terrestris_gca910591885v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_terrestris_gca910591885v2,e59f801a-1907-45a4-88fe-2b9a12c1d9bc,bombus_terrestris_gca910591885v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_terrestris_gca910592195v2,b8a8bd0e-3af6-4e87-867d-77436bc646de,bombus_terrestris_gca910592195v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_turneri_gca014825825v1,0980d3a4-10e7-4e6d-a76f-4531cc4984c4,bombus_turneri_gca014825825v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_vancouverensis_gca011952275v1,9e14f3c0-adbb-45b4-bc13-d6a608f18138,bombus_vancouverensis_gca011952275v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_vancouverensis_gca011952275v1rs,1e2d40a2-83ae-470b-9b0f-965810dea762,bombus_vancouverensis_gca011952275v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bombus_vancouverensis_nearcticus/100/,Imported
bombus_vosnesenskii_gca011952255v1,83a32733-dbf6-4d4d-89f4-747b5373aba1,bombus_vosnesenskii_gca011952255v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombus_waltoni_gca014737395v1,b5cc0975-978b-40e7-a3d1-6942350c3636,bombus_waltoni_gca014737395v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombylius_discolor_gca939192785v1,a068dd37-a3ab-460c-9f32-e201b5508bd4,bombylius_discolor_gca939192785v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombylius_discolor_gca939192795v1,8972a9c9-41eb-487b-865e-2e6845581e92,bombylius_discolor_gca939192795v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombylius_major_gca932526495v1,2bf1d269-c01e-4878-ac85-9dab508ef74d,bombylius_major_gca932526495v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombylius_major_gca932526615v1,7c033388-2d22-4e3b-aad8-f83725b21313,bombylius_major_gca932526615v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
bombyx_mandarina_gca003987935v1rs,f7eba355-90e7-458e-8933-91e4267c0014,bombyx_mandarina_gca003987935v1rs_core_110_1,NCBI,https://www.ncbi.nlm.nih.gov/genome/annotation_euk/Bombyx_mandarina/100/,Imported
bos_gaurus,011ec28c-bedd-492b-ae51-b87c4fa7959d,bos_gaurus_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
bos_mutus_datongyak,486524b7-7a24-4e53-87cd-40ac384ee91d,bos_mutus_datongyak_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
bos_taurus_gca002263795v3,0b73cd78-65a8-479e-9c61-87ad64e4a81c,bos_taurus_gca002263795v3_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/vertebrate-genome-annotation,Annotated
brachylomia_viminalis_gca937001565v1,958d0656-4431-45e3-a098-64f67aa1f480,brachylomia_viminalis_gca937001565v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
brachylomia_viminalis_gca937001585v1,1ac47c1b-ad78-49b1-a14c-dbe79bed9a5b,brachylomia_viminalis_gca937001585v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
brachylomia_viminalis_gca937001585v2,b84ac3ef-3d4b-4aba-9ed6-52eeff73e2b2,brachylomia_viminalis_gca937001585v2_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
brachyopa_scutellaris_gca949775065v1,c52cf9a5-4dc9-423d-a244-1aed56fbaf77,brachyopa_scutellaris_gca949775065v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
brachyptera_putata_gca907164805v1,5b34a6d9-c15d-4013-9d91-0218ea376c66,brachyptera_putata_gca907164805v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
brachypterus_glaber_gca958510825v1,a029802f-122c-46bf-b05e-2172a7699eb4,brachypterus_glaber_gca958510825v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
branchiostoma_lanceolatum,d49973ca-5e5a-4732-a5db-8061d97ce2f6,branchiostoma_lanceolatum_core_57_110_1,,,Imported
brassicogethes_aeneus_gca921294245v1cm,850f638d-a2d4-4c15-af30-1fef753d0980,brassicogethes_aeneus_gca921294245v1cm_core_110_1,PGI,https://www.pestgenomics.org/species/meligethes-aeneus/,Imported
brenthis_ino_gca921882275v1,f0cb627f-1159-41a2-ba25-c338f170122d,brenthis_ino_gca921882275v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
bruchidius_siliquastri_gca949316355v1,efc399e4-6dd8-4aeb-b47c-6bc8e8f5b8f3,bruchidius_siliquastri_gca949316355v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/braker-2-genome-annotation,Annotated
brugia_malayi,74bf641d-c93a-4b43-8e2d-d4c20ef57644,brugia_malayi_core_57_110_279,WormBase,http://www.wormbase.org,Imported
buathra_laborator_gca934046145v1,2464a36b-0663-4500-80db-e8721cf762b1,buathra_laborator_gca934046145v1_core_110_1,Ensembl,https://beta.ensembl.org/help/articles/non-vertebrate-genome-annotation,Annotated
